mode,script,time_sec
incr,spell-1.sh,5.934
incr,spell-2.sh,58.489
incr,spell-3.sh,3.013
incr,spell-4.sh,2.928
incr,spell-5.sh,96.19
incr,spell-6.sh,2.557
incr,spell-7.sh,4.669
