mode,script,time_sec
incr,dpt_1.sh,24.701
incr,dpt_2.sh,24.147
incr,dpt_3a.sh,24.185
incr,dpt_3b.sh,24.284
incr,dpt_4.sh,42.204
incr,dpt_5a.sh,42.516
incr,dpt_5b.sh,42.108
incr,dpt_5c.sh,42.801
incr,dpt_5d.sh,42.877
incr,dpt_5e.sh,43.563
