mode,script,time_sec
incr,spell-1.sh,5.814
incr,spell-2.sh,60.541
incr,spell-3.sh,2.967
incr,spell-4.sh,3.06
incr,spell-5.sh,96.341
incr,spell-6.sh,2.562
incr,spell-7.sh,4.298
