mode,script,time_sec
incr,bio-1.sh,50.081
incr,bio-2.sh,70.811
incr,bio-3.sh,93.716
incr,bio-4-0.sh,28.221
incr,bio-4.sh,34.684
incr,bio-5.sh,9.002
incr,bio-6.sh,6.707
