mode,script,time_sec
incr,beginner-01.sh,26.309
incr,beginner-02.sh,27.878
incr,beginner-03.sh,3.146
incr,beginner-04.sh,1.89
incr,beginner-05.sh,1.866
incr,beginner-06.sh,2.15
incr,beginner-07.sh,1.904
incr,beginner-08.sh,2.01
incr,beginner-09.sh,1.973
incr,beginner-10.sh,3.385
incr,beginner-11.sh,2.853
incr,beginner-12.sh,2.777
incr,beginner-13.sh,1.827
incr,beginner-14.sh,2.021
