mode,script,time_sec
incr,beginner-01.sh,36.556
incr,beginner-02.sh,30.342
incr,beginner-03.sh,3.798
incr,beginner-04.sh,2.114
incr,beginner-05.sh,2.241
incr,beginner-06.sh,2.157
incr,beginner-07.sh,2.358
incr,beginner-08.sh,2.533
incr,beginner-09.sh,2.807
incr,beginner-10.sh,3.804
incr,beginner-11.sh,3.612
incr,beginner-12.sh,3.535
incr,beginner-13.sh,2.248
incr,beginner-14.sh,2.412
