mode,script,time_sec
bash,7.sh,9.805
bash,8.sh,3.847
bash,9.sh,4.039
bash,10.sh,24.21
bash,11.sh,25.526
bash,12.sh,107.98
incr,7.sh,10.78
incr,8.sh,5.408
incr,9.sh,4.076
incr,10.sh,11.869
incr,11.sh,15.421
incr,12.sh,69.491
