mode,script,time_sec
incr,beginner-01.sh,0.077
incr,beginner-02.sh,0.075
incr,beginner-03.sh,0.075
incr,beginner-04.sh,0.077
incr,beginner-05.sh,0.075
incr,beginner-06.sh,0.076
incr,beginner-07.sh,0.076
incr,beginner-08.sh,0.078
incr,beginner-09.sh,0.074
incr,beginner-10.sh,0.076
incr,beginner-11.sh,0.078
incr,beginner-12.sh,0.079
incr,beginner-13.sh,0.079
incr,beginner-14.sh,0.08
