mode,script,time_sec
bash,7.sh,9.648
bash,8.sh,3.873
bash,9.sh,4.699
bash,10.sh,23.858
bash,11.sh,25.598
bash,12.sh,110.323
incr,7.sh,12.458
incr,8.sh,5.108
incr,9.sh,3.867
incr,10.sh,12.423
incr,11.sh,15.292
incr,12.sh,70.99
incr-observe,7.sh,11.775
incr-observe,8.sh,5.302
incr-observe,9.sh,4.133
incr-observe,10.sh,12.395
incr-observe,11.sh,15.704
incr-observe,12.sh,70.815
