mode,script,time_sec
bash,temp-analytics-1.sh,8.046
bash,temp-analytics-2.sh,17.13
bash,temp-analytics-3.sh,17.507
incr,temp-analytics-1.sh,7.191
incr,temp-analytics-2.sh,7.546
incr,temp-analytics-3.sh,6.673
