mode,script,time_sec
bash,7.sh,9.984
bash,8.sh,3.99
bash,9.sh,4.108
bash,10.sh,23.94
bash,11.sh,25.14
bash,12.sh,109.073
incr,7.sh,12.461
incr,8.sh,6.184
incr,9.sh,5.316
incr,10.sh,20.97
incr,11.sh,27.066
incr,12.sh,122.986
