mode,script,time_sec
bash,dpt_1.sh,315.981
bash,dpt_2.sh,317.262
bash,dpt_3a.sh,314.821
bash,dpt_3b.sh,317.377
bash,dpt_4.sh,639.895
bash,dpt_5a.sh,645.208
bash,dpt_5b.sh,638.62
bash,dpt_5c.sh,641.608
bash,dpt_5d.sh,638.938
bash,dpt_5e.sh,635.214
incr,dpt_1.sh,416.62
incr,dpt_2.sh,414.742
incr,dpt_3a.sh,1.819
incr,dpt_3b.sh,1.125
incr,dpt_4.sh,395.863
incr,dpt_5a.sh,5.564
incr,dpt_5b.sh,5.22
incr,dpt_5c.sh,3.107
incr,dpt_5d.sh,2.826
incr,dpt_5e.sh,3.013
