mode,script,time_sec
bash,1.sh,31.756
bash,2.sh,30.422
bash,3.sh,36.502
bash,4.sh,14.222
bash,5.sh,6.608
incr,1.sh,21.915
incr,2.sh,3.298
incr,3.sh,24.721
incr,4.sh,3.874
incr,5.sh,7.535
