mode,script,time_sec
bash,1.sh,0.069
bash,2.sh,0.074
bash,3.sh,0.136
bash,4.sh,0.027
bash,5.sh,0.026
incr,1.sh,2.274
incr,2.sh,1.674
incr,3.sh,1.959
incr,4.sh,1.653
incr,5.sh,0.747
