mode,script,time_sec
bash,spell-1.sh,7.803
bash,spell-2.sh,24.981
bash,spell-3.sh,25.226
bash,spell-4.sh,28.131
bash,spell-5.sh,216.133
bash,spell-6.sh,208.228
bash,spell-7.sh,209.056
incr,spell-1.sh,9.467
incr,spell-2.sh,26.292
incr,spell-3.sh,4.798
incr,spell-4.sh,5.039
incr,spell-5.sh,129.466
incr,spell-6.sh,3.988
incr,spell-7.sh,6.81
