mode,script,time_sec
bash,ngrams-1.sh,29.017
bash,ngrams-2.sh,74.734
bash,ngrams-3.sh,67.979
incr,ngrams-1.sh,38.234
incr,ngrams-2.sh,53.891
incr,ngrams-3.sh,6.588
