mode,script,time_sec
bash,file-mod-1.sh,3.576
bash,file-mod-2.sh,3.751
bash,file-mod-3.sh,3.686
bash,file-mod-4.sh,4.189
bash,file-mod-5.sh,4.057
bash,file-mod-6.sh,10.976
bash,file-mod-7.sh,13.407
incr,file-mod-1.sh,27.131
incr,file-mod-2.sh,23.479
incr,file-mod-3.sh,4.481
incr,file-mod-4.sh,3.988
incr,file-mod-5.sh,2.71
incr,file-mod-6.sh,22.414
incr,file-mod-7.sh,8.496
