mode,script,time_sec
bash,file-mod-1.sh,5.262
bash,file-mod-2.sh,5.252
bash,file-mod-3.sh,4.881
bash,file-mod-4.sh,5.823
bash,file-mod-5.sh,5.625
bash,file-mod-6.sh,11.198
bash,file-mod-7.sh,10.382
incr,file-mod-1.sh,31.428
incr,file-mod-2.sh,23.185
incr,file-mod-3.sh,4.896
incr,file-mod-4.sh,4.67
incr,file-mod-5.sh,2.886
incr,file-mod-6.sh,20.509
incr,file-mod-7.sh,7.455
