mode,script,time_sec
bash,7.sh,9.355
bash,8.sh,4.088
bash,9.sh,3.627
bash,10.sh,19.436
bash,11.sh,16.417
bash,12.sh,75.527
incr,7.sh,12.067
incr,8.sh,6.055
incr,9.sh,4.255
incr,10.sh,12.545
incr,11.sh,14.858
incr,12.sh,66.917
