mode,script,time_sec
bash,7.sh,9.822
bash,8.sh,3.712
bash,9.sh,3.984
bash,10.sh,23.228
bash,11.sh,25.033
bash,12.sh,109.628
incr,7.sh,19.121
incr,8.sh,11.015
incr,9.sh,8.479
incr,10.sh,28.813
incr,11.sh,33.759
incr,12.sh,137.49
