mode,script,time_sec
bash,dpt_1.sh,322.094
bash,dpt_2.sh,318.729
bash,dpt_3a.sh,316.999
bash,dpt_3b.sh,315.001
bash,dpt_4.sh,639.788
bash,dpt_5a.sh,636.342
bash,dpt_5b.sh,641.316
bash,dpt_5c.sh,643.659
bash,dpt_5d.sh,643.211
bash,dpt_5e.sh,641.13
incr,dpt_1.sh,412.477
incr,dpt_2.sh,411.896
incr,dpt_3a.sh,1.581
incr,dpt_3b.sh,0.891
incr,dpt_4.sh,391.458
incr,dpt_5a.sh,5.559
incr,dpt_5b.sh,5.315
incr,dpt_5c.sh,2.481
incr,dpt_5d.sh,2.607
incr,dpt_5e.sh,2.554
