mode,script,time_sec
bash,7.sh,9.982
bash,8.sh,3.894
bash,9.sh,3.999
bash,10.sh,24.185
bash,11.sh,24.987
bash,12.sh,107.121
incr,7.sh,11.374
incr,8.sh,4.607
incr,9.sh,4.393
incr,10.sh,20.635
incr,11.sh,26.068
incr,12.sh,121.059
