mode,script,time_sec
bash,temp-analytics-1.sh,10.712
bash,temp-analytics-2.sh,20.348
bash,temp-analytics-3.sh,22.395
incr,temp-analytics-1.sh,4.034
incr,temp-analytics-2.sh,4.525
incr,temp-analytics-3.sh,5.172
