mode,script,time_sec
incr,bio-1.sh,6.834
incr,bio-2.sh,20.639
incr,bio-3.sh,65.022
incr,bio-4-0.sh,28.533
incr,bio-4.sh,29.02
incr,bio-5.sh,8.822
incr,bio-6.sh,6.706
