mode,script,time_sec
incr,dpt_1.sh,29.332
incr,dpt_2.sh,26.66
incr,dpt_3a.sh,0.779
incr,dpt_3b.sh,0.409
incr,dpt_4.sh,22.022
incr,dpt_5a.sh,1.274
incr,dpt_5b.sh,1.125
incr,dpt_5c.sh,1.131
incr,dpt_5d.sh,1.142
incr,dpt_5e.sh,1.136
